imdbID,Title,Awards,Awards_won,Awards_Nominated,Oscar_Won,Prime_Won,Golden_Globe_Won,BAFTA_Won,Prime_Nominated,Oscar_Nominated,Golden_Globe_Nominated,BAFTA_Nominated
tt2267968,Kung Fu Panda 3,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2268016,Magic Mike XXL,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt2277860,Finding Dory,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt2279373,The SpongeBob Movie: Sponge Out of Water,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt2293640,Minions,Nominated for 1 BAFTA Film Award. Another 1 win & 18 nominations.,1,19,0,0,0,0,0,0,0,1
tt2304933,The 5th Wave,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2309260,The Gallows,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2322441,Fifty Shades of Grey,Nominated for 1 Oscar. Another 9 wins & 18 nominations.,9,19,0,0,0,0,0,1,0,0
tt2353030,Babylon,1 win.,1,0,0,0,0,0,0,0,0,0
tt2379713,Spectre,Won 1 Oscar. Another 7 wins & 29 nominations.,8,29,1,0,0,0,0,0,0,0
tt2381111,Brooklyn,Nominated for 3 Oscars. Another 32 wins & 141 nominations.,32,144,0,0,0,0,0,3,0,0
tt2381249,Mission: Impossible - Rogue Nation,2 wins & 18 nominations.,2,18,0,0,0,0,0,0,0,0
tt2395427,Avengers: Age of Ultron,5 wins & 41 nominations.,5,41,0,0,0,0,0,0,0,0
tt2415458,The Wolfpack,7 wins & 14 nominations.,7,14,0,0,0,0,0,0,0,0
tt2442080,Chuck Norris vs. Communism,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt2450258,I Am Thor,2 wins & 10 nominations.,2,10,0,0,0,0,0,0,0,0
tt2452042,The Peanuts Movie,Nominated for 1 Golden Globe. Another 1 win & 44 nominations.,1,45,0,0,0,0,0,0,1,0
tt2473510,Paranormal Activity: The Ghost Dimension,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2488496,Star Wars: The Force Awakens,Nominated for 5 Oscars. Another 47 wins & 106 nominations.,47,111,0,0,0,0,0,5,0,0
tt2492296,Show Me a Hero,Won 1 Golden Globe. Another 2 wins & 17 nominations.,3,17,0,0,1,0,0,0,0,0
tt2510894,Hotel Transylvania 2,1 win & 10 nominations.,1,10,0,0,0,0,0,0,0,0
tt2543164,Arrival,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2553928,Better Half,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2554274,Crimson Peak,6 wins & 33 nominations.,6,33,0,0,0,0,0,0,0,0
tt2555736,The Second Best Exotic Marigold Hotel,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2567026,Alice Through the Looking Glass,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2582782,Hell or High Water,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2649554,Midnight Special,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2674426,Me Before You,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2677216,Anomalia,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2698966,The Debt,6 wins.,6,0,0,0,0,0,0,0,0,0
tt2702724,The Boss,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2709768,The Secret Life of Pets,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2719848,Everest,7 nominations.,0,7,0,0,0,0,0,0,0,0
tt2749282,Papa Hemingway in Cuba,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2788432,The People v. O.J. Simpson: American Crime Story,Won 9 Primetime Emmys. Another 17 wins & 17 nominations.,26,17,0,9,0,0,0,0,0,0
tt2799974,The Killing Fields of Dr. Haing S. Ngor,1 win.,1,0,0,0,0,0,0,0,0,0
tt2802136,Home Sweet Hell,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2842732,Sacrifice,1 win.,1,0,0,0,0,0,0,0,0,0
tt2872750,Shaun the Sheep Movie,Nominated for 1 Oscar. Another 2 wins & 49 nominations.,2,50,0,0,0,0,0,1,0,0
tt2879552,11.22.63,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt2891574,Ballers,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2899142,Is This the Real World,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2948356,Zootopia,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt2975590,Batman v Superman: Dawn of Justice,1 win & 7 nominations.,1,7,0,0,0,0,0,0,0,0
tt2992000,Yosemite,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt3032476,Better Call Saul,Nominated for 1 Golden Globe. Another 10 wins & 53 nominations.,10,54,0,0,0,0,0,0,1,0
tt3032968,Blochin: Die Lebenden und die Toten,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3037336,The Seven Ravens,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt3040964,The Jungle Book,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt3087864,Day 1,1 win.,1,0,0,0,0,0,0,0,0,0
tt3132100,Fátima y el Parque de la Fraternidad,1 win.,1,0,0,0,0,0,0,0,0,0
tt3132632,Misery Loves Comedy,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3139482,Summit,3 wins & 4 nominations.,3,4,0,0,0,0,0,0,0,0
tt3148266,12 Monkeys,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt3148552,Convergence,4 wins.,4,0,0,0,0,0,0,0,0,0
tt3169770,Retribution,8 wins & 22 nominations.,8,22,0,0,0,0,0,0,0,0
tt3180912,The Architect,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3185602,Front Cover,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3215364,Battle Creek,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3219554,DOA: Death of Amar,1 win.,1,0,0,0,0,0,0,0,0,0
tt3230454,The Last Man on Earth,Nominated for 5 Primetime Emmys. Another 12 nominations.,0,17,0,0,0,0,5,0,0,0
tt3257638,Zurich,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt3262990,Brotherly Love,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3315386,Roots,Nominated for 7 Primetime Emmys. Another 1 win & 26 nominations.,1,33,0,0,0,0,7,0,0,0
tt3322312,Daredevil,Nominated for 5 Primetime Emmys. Another 2 wins & 11 nominations.,2,16,0,0,0,0,5,0,0,0
tt3339966,Unbreakable Kimmy Schmidt,Nominated for 11 Primetime Emmys. Another 7 wins & 26 nominations.,7,37,0,0,0,0,11,0,0,0
tt3355142,Chefs,2 wins.,2,0,0,0,0,0,0,0,0,0
tt3369624,Killer Rack,3 wins & 1 nomination.,3,1,0,0,0,0,0,0,0,0
tt3369806,Max,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3385516,X-Men: Apocalypse,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3395274,Camp Abercorn,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3395582,Sun Choke,1 win.,1,0,0,0,0,0,0,0,0,0
tt3416828,Ice Age: Collision Course,1 win.,1,0,0,0,0,0,0,0,0,0
tt3442634,Absolution,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3444616,Broke,1 win.,1,0,0,0,0,0,0,0,0,0
tt3468798,Baskets,Won 1 Primetime Emmy. Another 1 nomination.,1,1,0,1,0,0,0,0,0,0
tt3475734,Agent Carter,11 nominations.,0,11,0,0,0,0,0,0,0,0
tt3488298,American Crime,Nominated for 3 Golden Globes. Another 9 wins & 50 nominations.,9,53,0,0,0,0,0,0,3,0
tt3498820,Captain America: Civil War,2 wins & 7 nominations.,2,7,0,0,0,0,0,0,0,0
tt3499096,Race,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3508050,Banished,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt3518012,Best of Enemies: Buckley vs. Vidal,5 wins & 26 nominations.,5,26,0,0,0,0,0,0,0,0
tt3520022,Sally Pacholok,11 wins.,11,0,0,0,0,0,0,0,0,0
tt3520702,Bloodline,Nominated for 1 Golden Globe. Another 1 win & 10 nominations.,1,11,0,0,0,0,0,0,1,0
tt3554580,Batman: Arkham Knight,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt3567288,The Visit,1 win & 10 nominations.,1,10,0,0,0,0,0,0,0,0
tt3574152,Partners in Crime,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3581932,And Then There Were None,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3591436,Night Owls,4 wins & 1 nomination.,4,1,0,0,0,0,0,0,0,0
tt3596178,Bella and the Bulldogs,3 wins.,3,0,0,0,0,0,0,0,0,0
tt3598496,Texas Rising,Nominated for 3 Primetime Emmys. Another 2 wins & 7 nominations.,2,10,0,0,0,0,3,0,0,0
tt3630144,Saturday,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3631112,The Girl on the Train,1 win.,1,0,0,0,0,0,0,0,0,0
tt3642918,February,1 win.,1,0,0,0,0,0,0,0,0,0
tt3644258,Stevie D,1 win.,1,0,0,0,0,0,0,0,0,0
tt3674910,The Oscars,Won 1 Primetime Emmy. Another 1 win & 13 nominations.,2,13,0,1,0,0,0,0,0,0
tt3677742,Saturday Night Live: 40th Anniversary Special,Won 4 Primetime Emmys. Another 1 win & 6 nominations.,5,6,0,4,0,0,0,0,0,0
tt3688406,A Christmas Horror Story,5 wins & 1 nomination.,5,1,0,0,0,0,0,0,0,0
tt3698558,Some Kind of Hate,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3699692,Dude Bro Party Massacre III,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3704050,Remember,3 wins & 19 nominations.,3,19,0,0,0,0,0,0,0,0
tt3705412,Deathgasm,8 wins & 6 nominations.,8,6,0,0,0,0,0,0,0,0
tt3720724,Requisitos para ser una persona normal,5 wins & 8 nominations.,5,8,0,0,0,0,0,0,0,0
tt3750942,Whitney,1 win & 7 nominations.,1,7,0,0,0,0,0,0,0,0
tt3757982,Fast & Furious: Supercharged,1 win.,1,0,0,0,0,0,0,0,0,0
tt3768572,Aquarius,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3774694,Love,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt3831000,Returning Home,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt3833746,The Visit: An Alien Encounter,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt3833822,Daft Punk Unchained,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3838728,Bang Gang (A Modern Love Story),4 nominations.,0,4,0,0,0,0,0,0,0,0
tt3848126,Banana,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3850590,Krampus,2 wins & 8 nominations.,2,8,0,0,0,0,0,0,0,0
tt3855240,Clean Hands,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt3872918,Anna,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3878542,Justice League: Throne of Atlantis,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3882082,The Boy,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3882928,Awakening: A Call to Arms,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3893280,The Ticket,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3901256,KILD TV,1 win.,1,0,0,0,0,0,0,0,0,0
tt3910602,I Am Chris Farley,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3917316,Barcelona Christmas Night,7 nominations.,0,7,0,0,0,0,0,0,0,0
tt3946090,Mother,4 wins & 6 nominations.,4,6,0,0,0,0,0,0,0,0
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt3951082,Boy Meets Boy,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3970806,The Incident,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3975510,One and Two,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3986586,Fuller House,1 win.,1,0,0,0,0,0,0,0,0,0
tt3991412,The 9th Life of Louis Drax,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4008758,Black,6 wins & 5 nominations.,6,5,0,0,0,0,0,0,0,0
tt4016454,Supergirl,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt4035268,Cosmos,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt4046784,Maze Runner: The Scorch Trials,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt4067076,The Secret Life of Marilyn Monroe,Nominated for 3 Primetime Emmys. Another 12 nominations.,0,15,0,0,0,0,3,0,0,0
tt4085044,Game Face,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4085084,Disorder,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt4086032,Frankenstein,3 wins.,3,0,0,0,0,0,0,0,0,0
tt4088848,Chemo,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt4094300,Crazy Ex-Girlfriend,Won 1 Golden Globe. Another 4 wins & 9 nominations.,5,9,0,0,1,0,0,0,0,0
tt4108134,London Spy,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt4113846,Delusion,4 wins & 1 nomination.,4,1,0,0,0,0,0,0,0,0
tt4130180,The Morning After,5 wins & 3 nominations.,5,3,0,0,0,0,0,0,0,0
tt4132692,Between,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4135896,How to Dance in Ohio,3 wins & 3 nominations.,3,3,0,0,0,0,0,0,0,0
tt4144206,Albert,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt4145384,Scream Queens,Nominated for 1 Golden Globe. Another 3 wins & 8 nominations.,3,9,0,0,0,0,0,0,1,0
tt4146128,Childhood's End,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt4148744,PJ Masks,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt4158110,Mr. Robot,Won 2 Golden Globes. Another 15 wins & 26 nominations.,17,26,0,0,2,0,0,0,0,0
tt4163020,Tales of Halloween,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4165472,Armans Geheimnis,1 win.,1,0,0,0,0,0,0,0,0,0
tt4189022,Ash vs Evil Dead,3 wins & 5 nominations.,3,5,0,0,0,0,0,0,0,0
tt4191054,Strange Magic,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt4196450,The Birth of a Nation,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4224476,Bear Grylls: Mission Survive,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4231486,This Giant Papier-Mâché Boulder Is Actually Really Heavy,1 win.,1,0,0,0,0,0,0,0,0,0
tt4262174,First Girl I Loved,3 wins & 3 nominations.,3,3,0,0,0,0,0,0,0,0
tt4262918,Surviving the 70's,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4264426,Bite,7 wins & 3 nominations.,7,3,0,0,0,0,0,0,0,0
tt4265396,The Dinner,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt4273170,Caught,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4284010,What Happened; Miss Simone?,Nominated for 1 Oscar. Another 5 wins & 15 nominations.,5,16,0,0,0,0,0,1,0,0
tt4286742,Dolphin Lover,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4288182,Atlanta,1 win.,1,0,0,0,0,0,0,0,0,0
tt4292420,Ville-Marie,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt4295140,Chef's Table,Nominated for 4 Primetime Emmys. Another 1 win & 1 nomination.,1,5,0,0,0,0,4,0,0,0
tt4312140,Coup de Grâce,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4324274,Batman vs. Robin,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4329800,Carte Blanche,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt4341996,Gangland Undercover,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4352442,The Break-In,4 wins & 12 nominations.,4,12,0,0,0,0,0,0,0,0
tt4355418,Selma: The Bridge to the Ballot,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4368568,The Rat,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt4370596,Better Things,1 win.,1,0,0,0,0,0,0,0,0,0
tt4374208,Catastrophe,Nominated for 1 Primetime Emmy. Another 1 win & 5 nominations.,1,6,0,0,0,0,1,0,0,0
tt4379728,Three,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4380324,800 Words,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt4385026,Providence,7 wins & 6 nominations.,7,6,0,0,0,0,0,0,0,0
tt4394104,Comfort,3 wins & 1 nomination.,3,1,0,0,0,0,0,0,0,0
tt4394392,American Snapper,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4404238,Boys,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt4411288,Felizes Para Sempre?,3 wins & 9 nominations.,3,9,0,0,0,0,0,0,0,0
tt4413794,Homeland (Iraq Year Zero),9 wins & 3 nominations.,9,3,0,0,0,0,0,0,0,0
tt4419524,Bounty Momma,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4422656,Can You Dig This,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt4424812,The King of New Orleans,4 wins.,4,0,0,0,0,0,0,0,0,0
tt4433966,Let's Dance: Bowie Down Under,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4437054,Meine Tochter Anne Frank,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt4441280,The Corpse of Anna Fritz,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4444762,Wonderland,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt4450396,My Little Pony: Equestria Girls - Friendship Games,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt4457140,Ruff-Ruff Tweet and Dave,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4465444,Billy the Bully,3 wins.,3,0,0,0,0,0,0,0,0,0
tt4466648,Death in Sarajevo,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt4467202,Hero,1 win.,1,0,0,0,0,0,0,0,0,0
tt4469606,Big Birdman,6 wins & 4 nominations.,6,4,0,0,0,0,0,0,0,0
tt4471416,Twenty-Eight Nights and a Poem,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4471636,The Magician,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4474344,Blindspot,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt4483460,Argentina,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4491640,Till Luck Do Us Part 3,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4503900,Thought Crimes: The Case of the Cannibal Cop,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4507490,Haida Gwaii: On the Edge of the World,5 wins.,5,0,0,0,0,0,0,0,0,0
tt4519366,Am Ende des Sommers,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4532764,Crazy,5 wins & 7 nominations.,5,7,0,0,0,0,0,0,0,0
tt4536736,The Package,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4537842,A Very Murray Christmas,Nominated for 2 Primetime Emmys. Another 3 nominations.,0,5,0,0,0,0,2,0,0,0
tt4543962,Gay Healers,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4544336,Fight or Flight,4 wins.,4,0,0,0,0,0,0,0,0,0
tt4548732,End of the World,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4551318,Ray,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4569688,Treasure: From Tragedy to Trans Justice Mapping a Detroit Story,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4576958,Dead Air,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt4587946,American Epic,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4589186,Saint Amour,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4590262,Picking Up the Pieces,1 win.,1,0,0,0,0,0,0,0,0,0
tt4591680,Bunk'd,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4604692,Becoming Us,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4606734,Boy Machine,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4622776,Breakthrough,Nominated for 1 Primetime Emmy. Another 1 win.,1,1,0,0,0,0,1,0,0,0
tt4623246,The Black Bear,1 win.,1,0,0,0,0,0,0,0,0,0
tt4624424,Storks,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4635922,Peter Kay's Car Share,6 wins & 6 nominations.,6,6,0,0,0,0,0,0,0,0
tt4636204,Victor XX,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt4645614,Catching Milat,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4658612,Cradle to Grave,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4671092,Children's Song,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4671682,Ties That Bind,3 wins & 1 nomination.,3,1,0,0,0,0,0,0,0,0
tt4677742,Interview with a Free Man,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4683668,Harold and Lillian: A Hollywood Love Story,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4699982,Rebellion,1 win & 7 nominations.,1,7,0,0,0,0,0,0,0,0
tt4715356,Money,5 wins & 13 nominations.,5,13,0,0,0,0,0,0,0,0
tt4715688,American Lawmen,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4729660,Jermaine,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4729990,Slash,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4731008,The Wild Life,1 win.,1,0,0,0,0,0,0,0,0,0
tt4741306,Fallout 4,3 wins & 2 nominations.,3,2,0,0,0,0,0,0,0,0
tt4742644,Bahama Blue,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4743688,Father's Day,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4747380,Bangkok Nites,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4768764,Veteran,3 wins & 22 nominations.,3,22,0,0,0,0,0,0,0,0
tt4771836,Invisible; Inc.,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4781886,Operation: Neighborhood Watch!,1 win.,1,0,0,0,0,0,0,0,0,0
tt4801328,C'est Wow,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4806102,The Death of a Security Guard,2 wins.,2,0,0,0,0,0,0,0,0,0
tt4817808,Bloedbroeders: Blood Brothers,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4819510,Chicken People,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4824302,Mother's Day,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4833952,Under Fire,1 win.,1,0,0,0,0,0,0,0,0,0
tt4844752,Hasret: Sehnsucht,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt4868972,The Queen of Ireland,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt4872078,The Intervention,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4872192,Judgement Day,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4881032,On Football,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt4881548,Mama,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt4881616,Yellow Fieber,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt4882192,Pirates,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4898890,Lena Fauch - Du sollst nicht töten,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4901356,Forever Young,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4907044,How to Get a Date,1 win.,1,0,0,0,0,0,0,0,0,0
tt4908644,Winter on Fire: Ukraine's Fight for Freedom,Nominated for 1 Oscar. Another 1 win & 3 nominations.,1,4,0,0,0,0,0,1,0,0
tt4918278,Bacon & God's Wrath,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt4936064,In Jackson Heights,1 win & 7 nominations.,1,7,0,0,0,0,0,0,0,0
tt4938416,LEGO DC Super Heroes: Justice League - Attack of the Legion of Doom!,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4938484,Silicon Cowboys,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4938930,The Visitor,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt4939866,One of Us,2 wins & 7 nominations.,2,7,0,0,0,0,0,0,0,0
tt4955294,Prologue,Nominated for 1 Oscar. Another 1 nomination.,0,2,0,0,0,0,0,1,0,0
tt4964772,Risk,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4969466,The 67th Primetime Emmy Awards,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4981636,Middle School: The Worst Years of My Life,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4986278,A Regra do Jogo,1 win & 10 nominations.,1,10,0,0,0,0,0,0,0,0
tt5006180,Patricia Heaton Parties,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt5023666,Arslan Senki,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5037290,Celia,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5046534,Felix Manalo,5 wins & 10 nominations.,5,10,0,0,0,0,0,0,0,0
tt5088794,Dogs,4 wins & 5 nominations.,4,5,0,0,0,0,0,0,0,0
tt5097050,Chewing Gum,4 wins.,4,0,0,0,0,0,0,0,0,0
tt5104362,The Pact,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5123004,Britain's Forgotten Slave Owners,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt5129156,Harvest Lake,3 wins.,3,0,0,0,0,0,0,0,0,0
tt5159204,Mark & Russell's Wild Ride,1 win.,1,0,0,0,0,0,0,0,0,0
tt5167226,Funeral,1 win.,1,0,0,0,0,0,0,0,0,0
tt5168192,I; Daniel Blake,6 wins.,6,0,0,0,0,0,0,0,0,0
tt5173046,Hello Kitty World of Friends,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5180052,Arthur,2 wins & 7 nominations.,2,7,0,0,0,0,0,0,0,0
tt5193358,Wanted,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5198004,Composers on Composing,1 win.,1,0,0,0,0,0,0,0,0,0
tt5202850,StarCraft II: Legacy of the Void,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt5231798,The End,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5235348,Marco Polo: One Hundred Eyes,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5240824,Home Sweet Home,1 win.,1,0,0,0,0,0,0,0,0,0
tt5257770,Tyrese Gibson: Shame,1 win.,1,0,0,0,0,0,0,0,0,0
tt5258040,Belief,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5258442,I Am Yup'ik,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5275830,Eat That Question: Frank Zappa in His Own Words,1 win.,1,0,0,0,0,0,0,0,0,0
tt5275866,Norman Lear: Just Another Version of You,5 wins.,5,0,0,0,0,0,0,0,0,0
tt5285494,The Sound of Music Live,1 win.,1,0,0,0,0,0,0,0,0,0
tt5294966,After the Storm,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt5347932,The Passion,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt5354588,The Division: Agent Origins,1 nomination.,0,1,0,0,0,0,0,0,0,0
