WORD,RANK,FREQUENCY,LOG(RANK*FREQUENCY),LOG(TOTAL)
curiosity,602,44,10.184447079227082,12.394351422798255
difference,603,44,10.186106830645446,12.394351422798255
style,604,44,10.187763831853076,12.394351422798255
ago,605,43,10.166428573724405,12.394351422798255
greater,606,43,10.168080101762877,12.394351422798255
interesting,607,43,10.169728906753061,12.394351422798255
everything,608,43,10.17137499765973,12.394351422798255
danger,609,43,10.173018383403459,12.394351422798255
understood,610,43,10.17465907286092,12.394351422798255
completely,611,43,10.176297074865158,12.394351422798255
wanting,612,43,10.177932398205888,12.394351422798255
campbell,613,43,10.179565051629774,12.394351422798255
view,614,43,10.181195043840704,12.394351422798255
ten,615,43,10.18282238350008,12.394351422798255
fancy,616,43,10.184447079227082,12.394351422798255
pass,617,43,10.18606913959895,12.394351422798255
news,618,43,10.187688573151252,12.394351422798255
notice,619,43,10.189305388378159,12.394351422798255
resolution,620,42,10.167389096322506,12.394351422798255
amiable,621,42,10.169000700216847,12.394351422798255
hands,622,42,10.170609711022548,12.394351422798255
generally,623,42,10.172216137070821,12.394351422798255
late,624,42,10.173819986652797,12.394351422798255
women,625,42,10.17542126801977,12.394351422798255
high,626,42,10.177019989383467,12.394351422798255
fair,627,42,10.17861615891629,12.394351422798255
former,628,42,10.180209784751566,12.394351422798255
favour,629,42,10.181800874983809,12.394351422798255
loved,630,42,10.183389437668946,12.394351422798255
musgroves,631,41,10.16087792924552,12.394351422798255
ashamed,632,41,10.162461460851166,12.394351422798255
forget,633,41,10.164042488848484,12.394351422798255
aware,634,40,10.140928408551162,12.394351422798255
begin,635,40,10.142504453006628,12.394351422798255
quiet,636,40,10.144078017454058,12.394351422798255
knowing,637,40,10.145649109686099,12.394351422798255
also,638,40,10.147217737458726,12.394351422798255
smiling,639,40,10.14878390849147,12.394351422798255
easy,640,40,10.150347630467653,12.394351422798255
instead,641,40,10.151908911034607,12.394351422798255
tone,642,40,10.153467757803897,12.394351422798255
living,643,40,10.155024178351555,12.394351422798255
praise,644,40,10.15657818021829,12.394351422798255
gratitude,645,39,10.13281196292542,12.394351422798255
friendship,646,39,10.134361149912248,12.394351422798255
kept,647,39,10.135907940630547,12.394351422798255
certain,648,39,10.137452342481922,12.394351422798255
regret,649,39,10.138994362833737,12.394351422798255
to-morrow,650,39,10.14053400901933,12.394351422798255
tried,651,39,10.142071288338215,12.394351422798255
vain,652,39,10.1436062080563,12.394351422798255
looks,653,39,10.145138775406078,12.394351422798255
pity,654,39,10.146668997586845,12.394351422798255
highly,655,39,10.148196881764898,12.394351422798255
mentioned,656,39,10.149722435073736,12.394351422798255
yesterday,657,39,10.151245664614256,12.394351422798255
please,658,39,10.152766577454964,12.394351422798255
beauty,659,39,10.154285180632154,12.394351422798255
caught,660,38,10.129825994746858,12.394351422798255
table,661,38,10.131339999578072,12.394351422798255
lost,662,38,10.132851715663394,12.394351422798255
proof,663,38,10.134361149912248,12.394351422798255
struck,664,38,10.13586830920282,12.394351422798255
spirit,665,38,10.13737320038224,12.394351422798255
absolutely,666,38,10.138875830266775,12.394351422798255
honour,667,38,10.14037620564201,12.394351422798255
occasion,668,38,10.141874333263031,12.394351422798255
fact,669,38,10.143370219854614,12.394351422798255
happened,670,38,10.144863872111397,12.394351422798255
justice,671,37,10.119687049615907,12.394351422798255
observed,672,37,10.121176253167373,12.394351422798255
four,673,37,10.122663242288953,12.394351422798255
merely,674,37,10.12414802355653,12.394351422798255
town,675,37,10.125630603516754,12.394351422798255
turning,676,37,10.127110988687189,12.394351422798255
says,677,37,10.1285891855565,12.394351422798255
trying,678,37,10.13006520058462,12.394351422798255
hayter,679,37,10.13153904020292,12.394351422798255
greatest,680,37,10.133010710814377,12.394351422798255
claims,681,37,10.134480218793737,12.394351422798255
except,682,37,10.135947570487687,12.394351422798255
dancing,683,37,10.137412772215015,12.394351422798255
attentions,684,37,10.138875830266775,12.394351422798255
plan,685,37,10.14033675090645,12.394351422798255
cheerful,686,37,10.14179554037011,12.394351422798255
knows,687,37,10.143252204866574,12.394351422798255
difficulty,688,37,10.144706750577567,12.394351422798255
dixon,689,37,10.146159183657883,12.394351422798255
finding,690,36,10.120210536047415,12.394351422798255
obliging,691,36,10.12165876222378,12.394351422798255
silent,692,36,10.12310489407378,12.394351422798255
papa,693,36,10.124548937646013,12.394351422798255
became,694,36,10.125990898962915,12.394351422798255
taylor,695,36,10.127430784020902,12.394351422798255
hall,696,36,10.128868598790529,12.394351422798255
depend,697,36,10.130304349216633,12.394351422798255
sake,698,36,10.131738041218483,12.394351422798255
actually,699,36,10.133169680689921,12.394351422798255
agreed,700,36,10.134599273499514,12.394351422798255
companion,701,36,10.1360268254907,12.394351422798255
elegant,702,36,10.137452342481922,12.394351422798255
disposed,703,36,10.138875830266775,12.394351422798255
woodhouse's,704,36,10.140297294614152,12.394351422798255
enjoyment,705,35,10.113545864301683,12.394351422798255
seems,706,35,10.114963298982655,12.394351422798255
elliot's,707,35,10.116378727385987,12.394351422798255
due,708,35,10.117792155183134,12.394351422798255
spite,709,35,10.119203588021541,12.394351422798255
satisfaction,710,35,10.120613031524774,12.394351422798255
extraordinary,711,35,10.122020491292654,12.394351422798255
smallest,712,35,10.123425972901389,12.394351422798255
especially,713,35,10.12482948190371,12.394351422798255
enscombe,714,35,10.126231023828998,12.394351422798255
compliment,715,34,10.098643067310169,12.394351422798255
invitation,716,34,10.100040691576806,12.394351422798255
value,717,34,10.101436365215783,12.394351422798255
duty,718,34,10.102830093664386,12.394351422798255
charming,719,34,10.104221882337209,12.394351422798255
distress,720,34,10.105611736626262,12.394351422798255
pride,721,34,10.10699966190111,12.394351422798255
admiration,722,34,10.108385663508988,12.394351422798255
surprize,723,34,10.109769746774926,12.394351422798255
excuse,724,34,10.111151917001878,12.394351422798255
consciousness,725,34,10.112532179470836,12.394351422798255
goddard's,726,34,10.113910539440958,12.394351422798255
mine,727,34,10.11528700214968,12.394351422798255
whenever,728,34,10.116661572812847,12.394351422798255
answered,729,34,10.118034256624819,12.394351422798255
join,730,33,10.089552095608918,12.394351422798255
written,731,33,10.090921021216259,12.394351422798255
pay,732,33,10.092288075427792,12.394351422798255
distance,733,33,10.093653263353131,12.394351422798255
fixed,734,33,10.095016590080995,12.394351422798255
horses,735,33,10.096378060679317,12.394351422798255
wallis,736,33,10.097737680195356,12.394351422798255
observe,737,33,10.099095453655817,12.394351422798255
clever,738,33,10.100451386066952,12.394351422798255
low,739,33,10.101805482414681,12.394351422798255
wait,740,33,10.103157747664696,12.394351422798255
history,741,33,10.104508186762567,12.394351422798255
street,742,33,10.105856804633861,12.394351422798255
knightley's,743,33,10.107203606184239,12.394351422798255
suffering,744,33,10.108548596299572,12.394351422798255
period,745,33,10.10989177984604,12.394351422798255
judge,746,33,10.11123316167024,12.394351422798255
pray,747,32,10.081801087932543,12.394351422798255
waiting,748,32,10.083138880774204,12.394351422798255
promise,749,32,10.084474886316945,12.394351422798255
marrying,750,32,10.085809109330082,12.394351422798255
useful,751,32,10.08714155456386,12.394351422798255
reached,752,32,10.088472226749566,12.394351422798255
calling,753,32,10.08980113059962,12.394351422798255
pleasing,754,32,10.091128270807683,12.394351422798255
gentlemen,755,32,10.092453652048752,12.394351422798255
entered,756,32,10.09377727897926,12.394351422798255
altogether,757,32,10.095099156237175,12.394351422798255
behind,758,32,10.096419288442098,12.394351422798255
countenance,759,32,10.097737680195356,12.394351422798255
inclination,760,32,10.099054336080103,12.394351422798255
hint,761,32,10.100369260661413,12.394351422798255
scarcely,762,32,10.101682458486373,12.394351422798255
send,763,32,10.102993934084184,12.394351422798255
led,764,32,10.104303691966248,12.394351422798255
age,765,32,10.105611736626262,12.394351422798255
service,766,32,10.106918072540317,12.394351422798255
shew,767,32,10.108222704166982,12.394351422798255
listen,768,31,10.077776937632818,12.394351422798255
live,769,31,10.07907817399079,12.394351422798255
summer,770,31,10.080377719332876,12.394351422798255
listened,771,31,10.081675578048475,12.394351422798255
severe,772,31,10.082971754509922,12.394351422798255
mention,773,31,10.084266253072569,12.394351422798255
try,774,31,10.085559078074873,12.394351422798255
hill,775,31,10.086850233838494,12.394351422798255
opportunity,776,31,10.088139724668364,12.394351422798255
scheme,777,31,10.089427554852794,12.394351422798255
besides,778,31,10.090713728663538,12.394351422798255
comes,779,31,10.091998250355894,12.394351422798255
purpose,780,31,10.093281124168783,12.394351422798255
silence,781,31,10.094562354324832,12.394351422798255
considering,782,31,10.095841945030458,12.394351422798255
secret,783,31,10.097119900475949,12.394351422798255
disposition,784,31,10.098396224835554,12.394351422798255
churchill's,785,30,10.066881099444563,12.394351422798255
lately,786,30,10.068154174091362,12.394351422798255
agitation,787,30,10.069425630079559,12.394351422798255
liked,788,30,10.070695471520034,12.394351422798255
ball,789,30,10.071963702508029,12.394351422798255
eager,790,30,10.073230327123223,12.394351422798255
trouble,791,30,10.074495349429808,12.394351422798255
hers,792,30,10.075758773476581,12.394351422798255
quick,793,30,10.077020603297003,12.394351422798255
event,794,30,10.07828084290929,12.394351422798255
getting,795,30,10.079539496316487,12.394351422798255
expect,796,30,10.080796567506539,12.394351422798255
safe,797,30,10.082052060452371,12.394351422798255
body's,798,30,10.083305979111964,12.394351422798255
connexion,799,30,10.08455832742843,12.394351422798255
play,800,30,10.085809109330082,12.394351422798255
future,801,30,10.087058328730514,12.394351422798255
russell's,802,30,10.08830598952867,12.394351422798255
grove,803,30,10.089552095608918,12.394351422798255
write,804,30,10.090796650841122,12.394351422798255
favourite,805,30,10.092039659080719,12.394351422798255
loss,806,30,10.093281124168783,12.394351422798255
intimacy,807,30,10.094521049932105,12.394351422798255
maple,808,30,10.09575944018325,12.394351422798255
mistaken,809,30,10.096996298720647,12.394351422798255
to-day,810,30,10.09823162932864,12.394351422798255
standing,811,30,10.099465435777569,12.394351422798255
chance,812,30,10.100697721823833,12.394351422798255
hopes,813,30,10.101928491209966,12.394351422798255
fully,814,30,10.103157747664696,12.394351422798255
fairfax's,815,30,10.104385494903019,12.394351422798255
weeks,816,30,10.105611736626262,12.394351422798255
wishes,817,30,10.106836476522158,12.394351422798255
hurry,818,29,10.074158166589221,12.394351422798255
sad,819,29,10.075379913839543,12.394351422798255
music,820,29,10.076600170244772,12.394351422798255
difficulties,821,29,10.077818939438902,12.394351422798255
growing,822,29,10.079036225042653,12.394351422798255
note,823,29,10.080252030663544,12.394351422798255
staying,824,29,10.081466359895945,12.394351422798255
sisters,825,29,10.082679216321155,12.394351422798255
anxiety,826,29,10.083890603507452,12.394351422798255
attached,827,29,10.085100525010166,12.394351422798255
desirable,828,29,10.086308984371733,12.394351422798255
consideration,829,29,10.087515985121769,12.394351422798255
spent,830,29,10.088721530777118,12.394351422798255
sea,831,29,10.089925624841921,12.394351422798255
guess,832,29,10.091128270807683,12.394351422798255
rain,833,29,10.092329472153317,12.394351422798255
remain,834,29,10.09352923234522,12.394351422798255
spend,835,29,10.094727554837329,12.394351422798255
camden,836,29,10.095924443071176,12.394351422798255
complete,837,29,10.097119900475949,12.394351422798255
promised,838,29,10.098313930468557,12.394351422798255
recommend,839,29,10.09950653645368,12.394351422798255
nearly,840,29,10.100697721823833,12.394351422798255
wishing,841,29,10.101887489959422,12.394351422798255
surprized,842,29,10.103075844228801,12.394351422798255
itself,843,28,10.069171468177059,12.394351422798255
picture,844,28,10.07035700477116,12.394351422798255
dine,845,28,10.071541137532378,12.394351422798255
imagined,846,28,10.072723869781427,12.394351422798255
telling,847,28,10.073905204827259,12.394351422798255
occurred,848,28,10.075085145967106,12.394351422798255
work,849,28,10.076263696486551,12.394351422798255
odd,850,28,10.077440859659566,12.394351422798255
robert,851,28,10.078616638748578,12.394351422798255
